Stat_Id,player_id,match_id,goals_scored,minutes_played,fraction_of_total_minutes_played,fraction_of_total_goals_scored
2220,45,612,0,73,0.81,0.0
2221,25,612,1,50,0.56,0.06
2222,133,1417,0,59,0.66,0.0
2223,33,1417,0,78,0.87,0.0
2224,73,1417,0,56,0.62,0.0
2225,193,1417,1,80,0.89,0.11
2226,36,1417,0,52,0.58,0.0
2227,56,1417,0,65,0.72,0.0
2228,53,1417,1,84,0.93,0.11
2229,13,1417,0,63,0.7,0.0
2230,153,1417,0,54,0.6,0.0
2231,113,1417,0,52,0.58,0.0
2232,173,1417,0,82,0.91,0.0
2233,156,1417,1,56,0.62,0.11
2234,216,1417,0,54,0.6,0.0
2235,196,1417,0,64,0.71,0.0
2236,213,1417,1,52,0.58,0.11
2237,176,1417,1,70,0.78,0.11
2238,76,1417,0,83,0.92,0.0
2239,93,1417,3,79,0.88,0.33
2240,16,1417,1,49,0.54,0.11
2241,116,1417,0,48,0.53,0.0
2242,96,1417,0,48,0.53,0.0
2243,136,1417,0,49,0.54,0.0
2244,88,912,2,84,0.93,0.1
2245,68,912,1,83,0.92,0.05
2246,51,912,0,55,0.61,0.0
2247,191,912,3,76,0.84,0.14
2248,151,912,3,48,0.53,0.14
2249,208,912,0,87,0.97,0.0
2250,131,912,0,68,0.76,0.0
2251,148,912,0,75,0.83,0.0
2252,211,912,1,83,0.92,0.05
2253,108,912,2,83,0.92,0.1
2254,31,912,0,56,0.62,0.0
2255,91,912,0,46,0.51,0.0
2256,188,912,3,48,0.53,0.14
2257,11,912,0,75,0.83,0.0
2258,71,912,2,64,0.71,0.1
2259,111,912,1,74,0.82,0.05
2260,8,912,0,86,0.96,0.0
2261,171,912,0,82,0.91,0.0
2262,168,912,2,84,0.93,0.1
2263,48,912,0,56,0.62,0.0
2264,28,912,0,45,0.5,0.0
2265,128,912,1,73,0.81,0.05
2266,70,611,1,52,0.58,0.08
2267,50,611,0,68,0.76,0.0
2268,190,611,0,82,0.91,0.0
2269,150,611,3,83,0.92,0.23
2270,45,611,0,80,0.89,0.0
2271,145,611,0,79,0.88,0.0
2272,170,611,3,57,0.63,0.23
2273,205,611,0,49,0.54,0.0
2274,165,611,1,65,0.72,0.08
2275,185,611,1,71,0.79,0.08
2276,125,611,0,89,0.99,0.0
2277,85,611,0,55,0.61,0.0
2278,105,611,0,89,0.99,0.0
2279,65,611,0,47,0.52,0.0
2280,130,611,0,49,0.54,0.0
2281,25,611,1,50,0.56,0.08
2282,10,611,0,53,0.59,0.0
2283,110,611,1,48,0.53,0.08
2284,210,611,0,69,0.77,0.0
2285,5,611,0,90,1.0,0.0
2286,90,611,0,50,0.56,0.0
2287,30,611,2,60,0.67,0.15
2288,8,911,1,82,0.91,0.08
2289,70,911,0,82,0.91,0.0
2290,148,911,0,71,0.79,0.0
2291,28,911,1,87,0.97,0.08
2292,188,911,1,70,0.78,0.08
2293,30,911,0,88,0.98,0.0
2294,210,911,0,52,0.58,0.0
2295,168,911,1,59,0.66,0.08
2296,10,911,1,85,0.94,0.08
2297,48,911,3,71,0.79,0.23
2298,110,911,1,90,1.0,0.08
2299,128,911,0,88,0.98,0.0
2300,88,911,0,70,0.78,0.0
2301,170,911,0,82,0.91,0.0
2302,190,911,0,63,0.7,0.0
2303,108,911,1,88,0.98,0.08
2304,50,911,0,46,0.51,0.0
2305,208,911,0,81,0.9,0.0
2306,150,911,1,58,0.64,0.08
2307,90,911,0,64,0.71,0.0
2308,130,911,1,68,0.76,0.08
2309,68,911,1,87,0.97,0.08
2310,129,1012,3,77,0.86,0.15
2311,209,1012,1,72,0.8,0.05
2312,31,1012,1,46,0.51,0.05
2313,9,1012,1,82,0.91,0.05
2314,49,1012,1,74,0.82,0.05
2315,149,1012,0,77,0.86,0.0
2316,11,1012,2,52,0.58,0.1
2317,29,1012,3,88,0.98,0.15
2318,51,1012,1,90,1.0,0.05
2319,191,1012,3,57,0.63,0.15
2320,169,1012,0,83,0.92,0.0
2321,131,1012,3,85,0.94,0.15
2322,111,1012,0,51,0.57,0.0
2323,151,1012,1,87,0.97,0.05
2324,71,1012,0,62,0.69,0.0
2325,91,1012,0,82,0.91,0.0
2326,189,1012,0,53,0.59,0.0
2327,171,1012,0,90,1.0,0.0
2328,69,1012,0,62,0.69,0.0
2329,211,1012,0,58,0.64,0.0
2330,89,1012,0,87,0.97,0.0
2331,109,1012,0,66,0.73,0.0
2332,113,1114,1,48,0.53,0.06
2333,30,1114,0,78,0.87,0.0
2334,153,1114,0,83,0.92,0.0
2335,110,1114,0,74,0.82,0.0
2336,173,1114,0,78,0.87,0.0
2337,70,1114,3,77,0.86,0.19
2338,170,1114,0,76,0.84,0.0
2339,90,1114,1,78,0.87,0.06
2340,33,1114,0,89,0.99,0.0
2341,13,1114,0,84,0.93,0.0
2342,193,1114,1,58,0.64,0.06
2343,190,1114,1,79,0.88,0.06
2344,73,1114,1,68,0.76,0.06
2345,53,1114,0,62,0.69,0.0
2346,133,1114,3,60,0.67,0.19
2347,150,1114,0,80,0.89,0.0
2348,50,1114,0,82,0.91,0.0
2349,130,1114,1,75,0.83,0.06
2350,210,1114,3,46,0.51,0.19
2351,93,1114,0,74,0.82,0.0
2352,213,1114,0,55,0.61,0.0
2353,10,1114,1,73,0.81,0.06
2354,167,820,0,78,0.87,0.0
2355,19,820,0,58,0.64,0.0
2356,67,820,0,77,0.86,0.0
2357,139,820,0,85,0.94,0.0
2358,59,820,1,74,0.82,0.12
2359,219,820,0,49,0.54,0.0
2360,47,820,0,58,0.64,0.0
2361,187,820,1,70,0.78,0.12
2362,179,820,0,45,0.5,0.0
2363,107,820,0,90,1.0,0.0
2364,159,820,1,79,0.88,0.12
2365,39,820,0,74,0.82,0.0
2366,7,820,0,79,0.88,0.0
2367,147,820,1,84,0.93,0.12
2368,207,820,0,90,1.0,0.0
2369,99,820,0,76,0.84,0.0
2370,27,820,0,50,0.56,0.0
2371,199,820,1,76,0.84,0.12
2372,119,820,2,76,0.84,0.25
2373,87,820,0,58,0.64,0.0
2374,79,820,1,79,0.88,0.12
2375,127,820,0,60,0.67,0.0
2376,127,816,3,58,0.64,0.21
2377,155,816,0,47,0.52,0.0
2378,35,816,0,61,0.68,0.0
2379,187,816,0,46,0.51,0.0
2380,107,816,1,71,0.79,0.07
2381,47,816,0,56,0.62,0.0
2382,135,816,2,47,0.52,0.14
2383,15,816,0,45,0.5,0.0
2384,115,816,0,65,0.72,0.0
2385,27,816,0,80,0.89,0.0
2386,67,816,1,69,0.77,0.07
2387,87,816,0,79,0.88,0.0
2388,195,816,0,49,0.54,0.0
2389,7,816,0,47,0.52,0.0
2390,215,816,3,69,0.77,0.21
2391,147,816,0,87,0.97,0.0
2392,75,816,1,46,0.51,0.07
2393,95,816,2,66,0.73,0.14
2394,167,816,0,78,0.87,0.0
2395,207,816,0,59,0.66,0.0
2396,55,816,0,80,0.89,0.0
2397,175,816,1,84,0.93,0.07
2398,96,1017,2,57,0.63,0.09
2399,36,1017,0,75,0.83,0.0
2400,156,1017,0,57,0.63,0.0
2401,189,1017,0,50,0.56,0.0
2402,49,1017,0,73,0.81,0.0
2403,116,1017,0,82,0.91,0.0
2404,69,1017,3,63,0.7,0.14
2405,9,1017,3,78,0.87,0.14
2406,29,1017,0,52,0.58,0.0
2407,89,1017,2,70,0.78,0.09
2408,16,1017,1,83,0.92,0.05
2409,176,1017,0,78,0.87,0.0
2410,56,1017,0,88,0.98,0.0
2411,169,1017,1,56,0.62,0.05
2412,209,1017,0,49,0.54,0.0
2413,136,1017,3,65,0.72,0.14
2414,129,1017,1,67,0.74,0.05
2415,216,1017,3,46,0.51,0.14
2416,76,1017,0,67,0.74,0.0
2417,109,1017,1,65,0.72,0.05
2418,149,1017,0,79,0.88,0.0
2419,196,1017,2,64,0.71,0.09
2420,33,414,1,69,0.77,0.09
2421,143,414,0,84,0.93,0.0
2422,153,414,0,62,0.69,0.0
2423,133,414,3,70,0.78,0.27
2424,193,414,0,69,0.77,0.0
2425,163,414,0,46,0.51,0.0
2426,203,414,0,61,0.68,0.0
2427,123,414,0,81,0.9,0.0
2428,63,414,0,82,0.91,0.0
2429,73,414,1,59,0.66,0.09
2430,93,414,1,75,0.83,0.09
2431,53,414,0,55,0.61,0.0
2432,23,414,1,56,0.62,0.09
2433,173,414,0,51,0.57,0.0
2434,103,414,1,66,0.73,0.09
2435,3,414,1,61,0.68,0.09
2436,113,414,1,86,0.96,0.09
2437,13,414,0,66,0.73,0.0
2438,83,414,0,58,0.64,0.0
2439,183,414,0,65,0.72,0.0
2440,213,414,0,70,0.78,0.0
2441,43,414,1,84,0.93,0.09
2442,138,619,0,54,0.6,0.0
2443,85,619,1,88,0.98,0.12
2444,5,619,0,60,0.67,0.0
2445,198,619,0,88,0.98,0.0
2446,145,619,0,78,0.87,0.0
2447,65,619,1,84,0.93,0.12
2448,18,619,0,48,0.53,0.0
2449,45,619,0,66,0.73,0.0
2450,78,619,0,61,0.68,0.0
2451,218,619,0,50,0.56,0.0
2452,25,619,2,47,0.52,0.25
2453,118,619,0,64,0.71,0.0
2454,125,619,1,48,0.53,0.12
2455,205,619,0,62,0.69,0.0
2456,185,619,0,48,0.53,0.0
2457,38,619,1,54,0.6,0.12
2458,158,619,1,83,0.92,0.12
2459,165,619,0,65,0.72,0.0
2460,105,619,0,48,0.53,0.0
2461,98,619,0,47,0.52,0.0
2462,178,619,1,57,0.63,0.12
2463,58,619,0,56,0.62,0.0
2464,33,714,1,80,0.89,0.07
2465,206,714,1,60,0.67,0.07
2466,166,714,0,82,0.91,0.0
2467,66,714,1,86,0.96,0.07
2468,186,714,1,78,0.87,0.07
2469,173,714,0,71,0.79,0.0
2470,46,714,0,68,0.76,0.0
2471,93,714,1,73,0.81,0.07
2472,53,714,0,74,0.82,0.0
2473,26,714,1,85,0.94,0.07
2474,73,714,0,73,0.81,0.0
2475,13,714,1,64,0.71,0.07
2476,213,714,0,66,0.73,0.0
2477,153,714,0,71,0.79,0.0
2478,146,714,0,67,0.74,0.0
2479,106,714,3,67,0.74,0.21
2480,193,714,1,74,0.82,0.07
2481,86,714,0,47,0.52,0.0
2482,113,714,0,66,0.73,0.0
2483,6,714,1,47,0.52,0.07
2484,133,714,0,51,0.57,0.0
2485,126,714,2,82,0.91,0.14
2486,29,1011,1,53,0.59,0.09
2487,50,1011,0,67,0.74,0.0
2488,190,1011,0,54,0.6,0.0
2489,210,1011,0,69,0.77,0.0
2490,69,1011,2,60,0.67,0.18
2491,189,1011,1,60,0.67,0.09
2492,109,1011,0,77,0.86,0.0
2493,149,1011,0,56,0.62,0.0
2494,70,1011,0,88,0.98,0.0
2495,89,1011,0,75,0.83,0.0
2496,49,1011,2,75,0.83,0.18
2497,9,1011,0,67,0.74,0.0
2498,209,1011,0,80,0.89,0.0
2499,169,1011,0,81,0.9,0.0
2500,30,1011,0,73,0.81,0.0
2501,110,1011,3,46,0.51,0.27
2502,129,1011,1,88,0.98,0.09
2503,150,1011,0,61,0.68,0.0
2504,90,1011,0,86,0.96,0.0
2505,170,1011,1,82,0.91,0.09
2506,10,1011,0,45,0.5,0.0
2507,130,1011,0,85,0.94,0.0
2508,35,1416,0,62,0.69,0.0
2509,75,1416,1,62,0.69,0.2
2510,215,1416,0,53,0.59,0.0
2511,153,1416,0,83,0.92,0.0
2512,15,1416,0,51,0.57,0.0
2513,73,1416,0,46,0.51,0.0
2514,175,1416,0,56,0.62,0.0
2515,173,1416,0,64,0.71,0.0
2516,193,1416,1,62,0.69,0.2
2517,95,1416,0,75,0.83,0.0
2518,135,1416,1,66,0.73,0.2
2519,155,1416,1,70,0.78,0.2
2520,195,1416,1,63,0.7,0.2
2521,55,1416,0,77,0.86,0.0
2522,213,1416,0,55,0.61,0.0
2523,113,1416,0,74,0.82,0.0
2524,115,1416,0,70,0.78,0.0
2525,53,1416,0,59,0.66,0.0
2526,13,1416,0,73,0.81,0.0
2527,33,1416,0,79,0.88,0.0
2528,133,1416,0,73,0.81,0.0
2529,93,1416,0,74,0.82,0.0
2530,51,1213,2,88,0.98,0.15
2531,72,1213,0,58,0.64,0.0
2532,212,1213,1,77,0.86,0.08
2533,132,1213,0,49,0.54,0.0
2534,192,1213,3,60,0.67,0.23
2535,92,1213,0,88,0.98,0.0
2536,112,1213,0,63,0.7,0.0
2537,11,1213,1,70,0.78,0.08
2538,152,1213,0,76,0.84,0.0
2539,111,1213,0,78,0.87,0.0
2540,12,1213,1,77,0.86,0.08
2541,151,1213,0,73,0.81,0.0
2542,191,1213,0,59,0.66,0.0
2543,91,1213,1,86,0.96,0.08
2544,52,1213,0,45,0.5,0.0
2545,171,1213,2,48,0.53,0.15
2546,31,1213,1,46,0.51,0.08
2547,172,1213,0,51,0.57,0.0
2548,211,1213,0,82,0.91,0.0
2549,71,1213,1,60,0.67,0.08
2550,32,1213,0,81,0.9,0.0
2551,131,1213,0,51,0.57,0.0
2552,115,1619,1,83,0.92,0.1
2553,15,1619,0,45,0.5,0.0
2554,218,1619,1,81,0.9,0.1
2555,55,1619,0,64,0.71,0.0
2556,198,1619,1,47,0.52,0.1
2557,38,1619,0,70,0.78,0.0
2558,35,1619,0,73,0.81,0.0
2559,95,1619,2,58,0.64,0.2
2560,155,1619,0,80,0.89,0.0
2561,75,1619,0,61,0.68,0.0
2562,215,1619,1,79,0.88,0.1
2563,58,1619,0,61,0.68,0.0
2564,175,1619,1,63,0.7,0.1
2565,158,1619,1,80,0.89,0.1
2566,78,1619,0,56,0.62,0.0
2567,135,1619,0,89,0.99,0.0
2568,195,1619,1,81,0.9,0.1
2569,138,1619,0,52,0.58,0.0
2570,98,1619,1,58,0.64,0.1
2571,118,1619,0,49,0.54,0.0
2572,178,1619,0,46,0.51,0.0
2573,18,1619,0,80,0.89,0.0
2574,155,516,0,89,0.99,0.0
2575,4,516,1,47,0.52,0.07
2576,124,516,1,53,0.59,0.07
2577,35,516,0,85,0.94,0.0
2578,195,516,0,80,0.89,0.0
2579,135,516,1,75,0.83,0.07
2580,24,516,1,65,0.72,0.07
2581,184,516,0,55,0.61,0.0
2582,55,516,1,77,0.86,0.07
2583,164,516,1,86,0.96,0.07
2584,84,516,1,85,0.94,0.07
2585,215,516,0,57,0.63,0.0
2586,144,516,0,81,0.9,0.0
2587,44,516,0,55,0.61,0.0
2588,75,516,0,47,0.52,0.0
2589,64,516,0,75,0.83,0.0
2590,175,516,1,48,0.53,0.07
2591,204,516,2,88,0.98,0.13
2592,15,516,0,47,0.52,0.0
2593,115,516,1,90,1.0,0.07
2594,104,516,1,48,0.53,0.07
2595,95,516,3,48,0.53,0.2
2596,19,620,0,69,0.77,0.0
2597,39,620,0,71,0.79,0.0
2598,179,620,3,45,0.5,0.17
2599,219,620,0,88,0.98,0.0
2600,65,620,0,47,0.52,0.0
2601,125,620,1,84,0.93,0.06
2602,165,620,0,67,0.74,0.0
2603,5,620,0,55,0.61,0.0
2604,85,620,0,56,0.62,0.0
2605,59,620,1,50,0.56,0.06
2606,199,620,0,76,0.84,0.0
2607,139,620,3,64,0.71,0.17
2608,45,620,1,64,0.71,0.06
2609,159,620,0,82,0.91,0.0
2610,205,620,0,62,0.69,0.0
2611,99,620,2,89,0.99,0.11
2612,79,620,2,61,0.68,0.11
2613,145,620,1,73,0.81,0.06
2614,119,620,1,46,0.51,0.06
2615,25,620,2,73,0.81,0.11
2616,105,620,1,81,0.9,0.06
2617,185,620,0,53,0.59,0.0
2618,148,89,0,84,0.93,0.0
2619,108,89,1,86,0.96,0.08
2620,207,89,3,50,0.56,0.23
2621,188,89,2,65,0.72,0.15
2622,47,89,1,50,0.56,0.08
2623,128,89,0,55,0.61,0.0
2624,7,89,2,67,0.74,0.15
2625,87,89,0,63,0.7,0.0
2626,67,89,0,72,0.8,0.0
2627,187,89,0,54,0.6,0.0
2628,167,89,0,47,0.52,0.0
2629,147,89,0,52,0.58,0.0
2630,168,89,1,62,0.69,0.08
2631,8,89,0,54,0.6,0.0
2632,48,89,0,66,0.73,0.0
2633,88,89,0,80,0.89,0.0
2634,27,89,0,59,0.66,0.0
2635,28,89,0,56,0.62,0.0
2636,208,89,3,49,0.54,0.23
2637,127,89,0,74,0.82,0.0
2638,68,89,0,82,0.91,0.0
2639,107,89,0,88,0.98,0.0
2640,90,111,0,69,0.77,0.0
2641,140,111,0,89,0.99,0.0
2642,120,111,0,88,0.98,0.0
2643,80,111,0,71,0.79,0.0
2644,10,111,1,48,0.53,0.07
2645,30,111,0,49,0.54,0.0
2646,40,111,0,71,0.79,0.0
2647,130,111,0,84,0.93,0.0
2648,0,111,1,86,0.96,0.07
2649,110,111,0,90,1.0,0.0
2650,200,111,2,51,0.57,0.14
2651,180,111,3,46,0.51,0.21
2652,150,111,0,67,0.74,0.0
2653,70,111,0,64,0.71,0.0
2654,190,111,0,46,0.51,0.0
2655,100,111,0,59,0.66,0.0
2656,160,111,3,50,0.56,0.21
2657,60,111,0,76,0.84,0.0
2658,210,111,0,49,0.54,0.0
2659,170,111,0,70,0.78,0.0
2660,20,111,3,88,0.98,0.21
2661,50,111,1,83,0.92,0.07
2662,66,720,1,87,0.97,0.14
2663,179,720,2,80,0.89,0.29
2664,86,720,0,73,0.81,0.0
2665,199,720,0,55,0.61,0.0
2666,206,720,0,74,0.82,0.0
2667,79,720,0,55,0.61,0.0
2668,159,720,1,49,0.54,0.14
2669,166,720,0,72,0.8,0.0
2670,219,720,1,52,0.58,0.14
2671,59,720,0,63,0.7,0.0
2672,126,720,0,79,0.88,0.0
2673,6,720,0,66,0.73,0.0
2674,46,720,0,81,0.9,0.0
2675,99,720,1,65,0.72,0.14
2676,39,720,1,59,0.66,0.14
2677,106,720,0,84,0.93,0.0
2678,119,720,0,59,0.66,0.0
2679,146,720,0,80,0.89,0.0
2680,19,720,0,59,0.66,0.0
2681,26,720,0,52,0.58,0.0
2682,186,720,0,67,0.74,0.0
2683,139,720,0,62,0.69,0.0
2684,204,519,0,74,0.82,0.0
2685,198,519,1,48,0.53,0.09
2686,104,519,0,58,0.64,0.0
2687,138,519,0,59,0.66,0.0
2688,58,519,1,61,0.68,0.09
2689,38,519,0,88,0.98,0.0
2690,4,519,0,81,0.9,0.0
2691,78,519,0,61,0.68,0.0
2692,164,519,0,69,0.77,0.0
2693,218,519,1,69,0.77,0.09
2694,44,519,1,61,0.68,0.09
2695,64,519,0,78,0.87,0.0
2696,124,519,1,85,0.94,0.09
2697,184,519,1,49,0.54,0.09
2698,178,519,2,59,0.66,0.18
2699,84,519,1,74,0.82,0.09
2700,98,519,0,59,0.66,0.0
2701,158,519,2,74,0.82,0.18
2702,144,519,0,76,0.84,0.0
2703,18,519,0,75,0.83,0.0
2704,24,519,0,82,0.91,0.0
2705,118,519,0,61,0.68,0.0
2706,27,818,2,78,0.87,0.18
2707,157,818,0,76,0.84,0.0
2708,167,818,1,73,0.81,0.09
2709,177,818,0,51,0.57,0.0
2710,67,818,0,69,0.77,0.0
2711,197,818,0,54,0.6,0.0
2712,137,818,2,47,0.52,0.18
2713,187,818,0,77,0.86,0.0
2714,207,818,0,81,0.9,0.0
2715,37,818,0,63,0.7,0.0
2716,117,818,0,58,0.64,0.0
2717,97,818,0,76,0.84,0.0
2718,47,818,0,82,0.91,0.0
2719,107,818,0,77,0.86,0.0
2720,77,818,2,77,0.86,0.18
2721,17,818,1,67,0.74,0.09
2722,7,818,0,89,0.99,0.0
2723,217,818,1,49,0.54,0.09
2724,147,818,0,56,0.62,0.0
2725,127,818,0,83,0.92,0.0
2726,87,818,2,62,0.69,0.18
2727,57,818,0,86,0.96,0.0
2728,36,117,0,88,0.98,0.0
2729,116,117,0,86,0.96,0.0
2730,136,117,3,88,0.98,0.21
2731,140,117,0,64,0.71,0.0
2732,180,117,0,88,0.98,0.0
2733,76,117,0,77,0.86,0.0
2734,196,117,0,49,0.54,0.0
2735,96,117,1,63,0.7,0.07
2736,200,117,0,54,0.6,0.0
2737,40,117,1,64,0.71,0.07
2738,120,117,0,82,0.91,0.0
2739,80,117,2,85,0.94,0.14
2740,0,117,0,62,0.69,0.0
2741,160,117,1,57,0.63,0.07
2742,176,117,0,60,0.67,0.0
2743,20,117,3,78,0.87,0.21
2744,56,117,0,58,0.64,0.0
2745,216,117,0,52,0.58,0.0
2746,100,117,0,45,0.5,0.0
2747,60,117,0,75,0.83,0.0
2748,156,117,0,72,0.8,0.0
2749,16,117,3,59,0.66,0.21
2750,42,34,0,89,0.99,0.0
2751,183,34,0,69,0.77,0.0
2752,182,34,1,55,0.61,0.1
2753,143,34,0,69,0.77,0.0
2754,22,34,0,63,0.7,0.0
2755,63,34,0,84,0.93,0.0
2756,202,34,0,84,0.93,0.0
2757,163,34,0,46,0.51,0.0
2758,23,34,0,76,0.84,0.0
2759,3,34,2,53,0.59,0.2
2760,2,34,2,48,0.53,0.2
2761,103,34,1,83,0.92,0.1
2762,83,34,2,53,0.59,0.2
2763,122,34,1,65,0.72,0.1
2764,82,34,0,64,0.71,0.0
2765,62,34,0,63,0.7,0.0
2766,142,34,0,45,0.5,0.0
2767,102,34,0,61,0.68,0.0
2768,43,34,0,53,0.59,0.0
2769,203,34,1,49,0.54,0.1
2770,123,34,0,58,0.64,0.0
2771,162,34,0,76,0.84,0.0
2772,184,56,1,87,0.97,0.11
2773,25,56,0,79,0.88,0.0
2774,205,56,1,52,0.58,0.11
2775,45,56,0,69,0.77,0.0
2776,124,56,1,73,0.81,0.11
2777,4,56,0,83,0.92,0.0
2778,24,56,1,68,0.76,0.11
2779,105,56,0,47,0.52,0.0
2780,44,56,1,51,0.57,0.11
2781,145,56,0,63,0.7,0.0
2782,85,56,0,53,0.59,0.0
2783,104,56,0,50,0.56,0.0
2784,64,56,0,77,0.86,0.0
2785,125,56,1,61,0.68,0.11
2786,5,56,0,68,0.76,0.0
2787,185,56,0,64,0.71,0.0
2788,165,56,1,45,0.5,0.11
2789,144,56,1,65,0.72,0.11
2790,65,56,0,83,0.92,0.0
2791,204,56,0,79,0.88,0.0
2792,164,56,1,88,0.98,0.11
2793,84,56,0,56,0.62,0.0
2794,175,1620,0,51,0.57,0.0
2795,119,1620,0,79,0.88,0.0
2796,199,1620,0,52,0.58,0.0
2797,195,1620,0,72,0.8,0.0
2798,219,1620,0,68,0.76,0.0
2799,35,1620,1,88,0.98,0.11
2800,19,1620,1,73,0.81,0.11
2801,179,1620,1,60,0.67,0.11
2802,55,1620,0,57,0.63,0.0
2803,79,1620,1,79,0.88,0.11
2804,215,1620,0,80,0.89,0.0
2805,75,1620,0,50,0.56,0.0
2806,99,1620,1,86,0.96,0.11
2807,115,1620,0,55,0.61,0.0
2808,155,1620,0,63,0.7,0.0
2809,15,1620,0,77,0.86,0.0
2810,159,1620,1,51,0.57,0.11
2811,59,1620,0,50,0.56,0.0
2812,95,1620,0,62,0.69,0.0
2813,39,1620,0,86,0.96,0.0
2814,135,1620,3,90,1.0,0.33
2815,139,1620,0,67,0.74,0.0
2816,28,69,0,84,0.93,0.0
2817,145,69,1,62,0.69,0.08
2818,148,69,0,59,0.66,0.0
2819,65,69,0,47,0.52,0.0
2820,25,69,0,84,0.93,0.0
2821,5,69,0,87,0.97,0.0
2822,185,69,0,65,0.72,0.0
2823,85,69,0,80,0.89,0.0
2824,168,69,1,72,0.8,0.08
2825,125,69,0,82,0.91,0.0
2826,208,69,1,86,0.96,0.08
2827,88,69,0,85,0.94,0.0
2828,128,69,0,50,0.56,0.0
2829,188,69,3,48,0.53,0.25
2830,108,69,0,85,0.94,0.0
2831,68,69,3,54,0.6,0.25
2832,48,69,0,59,0.66,0.0
2833,205,69,0,90,1.0,0.0
2834,105,69,1,90,1.0,0.08
2835,8,69,0,63,0.7,0.0
2836,45,69,1,87,0.97,0.08
2837,165,69,1,63,0.7,0.08
2838,4,520,3,53,0.59,0.18
2839,39,520,0,45,0.5,0.0
2840,184,520,0,62,0.69,0.0
2841,99,520,2,48,0.53,0.12
2842,124,520,0,82,0.91,0.0
2843,19,520,2,74,0.82,0.12
2844,24,520,1,66,0.73,0.06
2845,119,520,1,71,0.79,0.06
2846,44,520,1,79,0.88,0.06
2847,144,520,0,68,0.76,0.0
2848,139,520,1,61,0.68,0.06
2849,84,520,0,89,0.99,0.0
2850,164,520,0,55,0.61,0.0
2851,59,520,2,45,0.5,0.12
2852,159,520,0,58,0.64,0.0
2853,179,520,1,56,0.62,0.06
2854,104,520,0,62,0.69,0.0
2855,64,520,0,61,0.68,0.0
2856,79,520,0,56,0.62,0.0
2857,204,520,3,82,0.91,0.18
2858,199,520,0,84,0.93,0.0
2859,219,520,0,74,0.82,0.0
2860,190,711,0,79,0.88,0.0
2861,26,711,1,50,0.56,0.1
2862,146,711,0,48,0.53,0.0
2863,130,711,0,51,0.57,0.0
2864,150,711,2,80,0.89,0.2
2865,106,711,0,86,0.96,0.0
2866,170,711,0,71,0.79,0.0
2867,86,711,0,52,0.58,0.0
2868,70,711,1,87,0.97,0.1
2869,46,711,0,61,0.68,0.0
2870,50,711,0,89,0.99,0.0
2871,6,711,0,87,0.97,0.0
2872,166,711,0,62,0.69,0.0
2873,10,711,1,80,0.89,0.1
2874,30,711,1,84,0.93,0.1
2875,110,711,3,57,0.63,0.3
2876,210,711,0,81,0.9,0.0
2877,66,711,1,68,0.76,0.1
2878,126,711,0,77,0.86,0.0
2879,90,711,0,84,0.93,0.0
2880,186,711,0,87,0.97,0.0
2881,206,711,0,88,0.98,0.0
2882,178,1019,1,55,0.61,0.12
2883,38,1019,0,75,0.83,0.0
2884,218,1019,1,59,0.66,0.12
2885,58,1019,0,77,0.86,0.0
2886,189,1019,1,70,0.78,0.12
2887,138,1019,0,89,0.99,0.0
2888,9,1019,0,67,0.74,0.0
2889,158,1019,0,90,1.0,0.0
2890,169,1019,0,47,0.52,0.0
2891,209,1019,0,72,0.8,0.0
2892,118,1019,0,56,0.62,0.0
2893,49,1019,0,81,0.9,0.0
2894,69,1019,0,52,0.58,0.0
2895,129,1019,1,48,0.53,0.12
2896,89,1019,0,65,0.72,0.0
2897,18,1019,3,50,0.56,0.38
2898,29,1019,0,63,0.7,0.0
2899,198,1019,0,59,0.66,0.0
2900,78,1019,0,61,0.68,0.0
2901,109,1019,1,73,0.81,0.12
2902,149,1019,0,51,0.57,0.0
2903,98,1019,0,55,0.61,0.0
2904,22,23,1,87,0.97,0.08
2905,62,23,0,78,0.87,0.0
2906,162,23,0,64,0.71,0.0
2907,202,23,0,86,0.96,0.0
2908,142,23,2,68,0.76,0.17
2909,42,23,0,82,0.91,0.0
2910,122,23,0,47,0.52,0.0
2911,61,23,0,90,1.0,0.0
2912,82,23,1,68,0.76,0.08
2913,201,23,0,90,1.0,0.0
2914,181,23,0,46,0.51,0.0
2915,81,23,0,70,0.78,0.0
2916,182,23,0,53,0.59,0.0
2917,101,23,0,73,0.81,0.0
2918,2,23,2,68,0.76,0.17
2919,1,23,0,60,0.67,0.0
2920,161,23,3,64,0.71,0.25
2921,41,23,0,64,0.71,0.0
2922,121,23,1,74,0.82,0.08
2923,21,23,0,57,0.63,0.0
2924,141,23,1,66,0.73,0.08
2925,102,23,1,59,0.66,0.08
2926,90,211,0,82,0.91,0.0
2927,201,211,0,70,0.78,0.0
2928,110,211,1,78,0.87,0.08
2929,30,211,0,63,0.7,0.0
2930,81,211,0,48,0.53,0.0
2931,181,211,2,61,0.68,0.17
2932,1,211,3,49,0.54,0.25
2933,61,211,0,57,0.63,0.0
2934,21,211,2,66,0.73,0.17
2935,121,211,1,62,0.69,0.08
2936,130,211,0,66,0.73,0.0
2937,210,211,1,90,1.0,0.08
2938,170,211,0,68,0.76,0.0
2939,101,211,0,82,0.91,0.0
2940,10,211,0,63,0.7,0.0
2941,141,211,0,89,0.99,0.0
